"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000147894",1670.99216168977,-0.0593311806872542,0.158087379833332,-0.375306243609108,0.70743272324352,0.99973703262644
"ENSG00000147896",148.385027284752,0.318491976872872,0.878845494268129,0.362398145009664,0.717054525497439,0.99973703262644
"ENSG00000147905",18297.1961715105,0.0403006986886086,0.141332145586527,0.285148849338988,0.775530106450554,0.99973703262644
"ENSG00000147912",4755.19807484197,0.0977469381619476,0.075786544965163,1.28976638540363,0.197131782359794,0.99973703262644
"ENSG00000147955",7483.96567109629,0.0568020218416523,0.232644976152897,0.244157526119633,0.807108820935215,0.99973703262644
"ENSG00000147996",26163.3578898536,0.147353870977993,0.119926038774786,1.22870622996825,0.219181969551279,0.99973703262644
"ENSG00000148019",7808.69116162753,-0.00291735599230661,0.16004896840282,-0.0182278962583754,0.985457048334966,0.99973703262644
"ENSG00000148053",232.918888786179,0.337492461853461,0.498251388109969,0.677353781458956,0.498181515412872,0.99973703262644
"ENSG00000148057",681.625288467872,0.211759108141104,0.118493482027324,1.78709499052677,0.0739221370201076,0.99973703262644
"ENSG00000148082",398.964844348132,-0.108880333772932,0.318511004169079,-0.341841670610329,0.732470047992533,0.99973703262644
"ENSG00000148090",1564.90482753683,-0.0861874421316678,0.169618665157049,-0.508124751788767,0.611365857890976,0.99973703262644
"ENSG00000148110",12472.5327587477,0.127808766992907,0.11721066231976,1.09041928834285,0.275528489110649,0.99973703262644
"ENSG00000148120",9502.62312094682,0.210086692070302,0.140730522045957,1.4928296222883,0.135481791150842,0.99973703262644
"ENSG00000148143",5285.9437653059,-0.019222350558339,0.135379428646784,-0.141988710917755,0.887088922721803,0.99973703262644
"ENSG00000148153",5497.31151601774,0.169706520698377,0.129398711160694,1.31150085789979,0.189688604079739,0.99973703262644
"ENSG00000148154",71664.591161555,0.0988458746626376,0.205732007314651,0.480459389634304,0.630900773139741,0.99973703262644
"ENSG00000148158",8796.37276177171,0.0466551806567964,0.141931219858971,0.328716829906452,0.742369732219697,0.99973703262644
"ENSG00000148175",37049.1141244337,0.113126950927446,0.0976786695529586,1.15815409285558,0.246801158636583,0.99973703262644
"ENSG00000148180",19169.0668940163,-0.341657170970137,0.142401173076922,-2.3992581211784,0.0164283295006243,0.986355479320924
"ENSG00000148187",4073.38418345182,-0.00845153220257123,0.0804421241649728,-0.105063513554647,0.916325410989584,0.99973703262644
"ENSG00000148200",164.035800786084,-0.162355641637164,0.20684754327488,-0.784904858267565,0.43250935338168,0.99973703262644
"ENSG00000148204",45.9541897655641,0.0541299187162369,0.27842188058233,0.194416899286156,0.845849458653203,0.99973703262644
"ENSG00000148218",3872.24695558526,0.145620959036101,0.100055547483769,1.45540115164253,0.14555823778487,0.99973703262644
"ENSG00000148219",337.919075559003,-0.124094005017119,0.176254190538697,-0.704062721220088,0.481393714410688,0.99973703262644
"ENSG00000148225",637.59134457245,0.00105959440835274,0.118349481008069,0.00895309721113608,0.992856557397947,0.99973703262644
"ENSG00000148229",6103.10032114207,0.141381626411011,0.125114796592575,1.13001523609879,0.258469804483543,0.99973703262644
"ENSG00000148248",21130.6263646813,-0.0405629084048783,0.159640949303555,-0.254088368816628,0.799427288908742,0.99973703262644
"ENSG00000148288",120.207135944048,0.0211779966452073,0.243472945681105,0.0869829565086285,0.930685059490076,0.99973703262644
"ENSG00000148290",363.05279770036,0.180079226989508,0.184214221184213,0.97755333888924,0.328295284860871,0.99973703262644
"ENSG00000148291",522.688468701503,0.0667540487867006,0.10252623188569,0.651092384445836,0.514986852241126,0.99973703262644
"ENSG00000148296",1446.55054951569,-0.0142259186552563,0.102280517933977,-0.13908727627327,0.889381182558811,0.99973703262644
"ENSG00000148297",970.974316130076,-0.0722617576506147,0.238471980554302,-0.303019908178102,0.761874689899447,0.99973703262644
"ENSG00000148300",1204.64447342978,0.00130822510656117,0.235785717349758,0.00554836451192074,0.995573068331612,0.99973703262644
"ENSG00000148303",112050.411584754,-0.0743934715022491,0.191392880406237,-0.3886950828283,0.69750172023791,0.99973703262644
"ENSG00000148308",2310.05314526623,0.0382971191673839,0.257804405705929,0.148551065535585,0.881907888490706,0.99973703262644
"ENSG00000148331",507.259130811813,-0.0192963840917007,0.214048953719948,-0.090149396931635,0.92816849591286,0.99973703262644
"ENSG00000148334",454.922189945119,-0.128486986021653,0.272453786800277,-0.471591852440797,0.63721814337457,0.99973703262644
"ENSG00000148335",794.604745561704,-0.0835751215182661,0.323485342529807,-0.258358294891105,0.796130400049102,0.99973703262644
"ENSG00000148337",3796.27784397514,-0.0286946166861417,0.251646005152255,-0.114027705978406,0.909215830487063,0.99973703262644
"ENSG00000148339",1048.95459802022,0.0884154066364389,0.256941202581566,0.344107545804654,0.730765408322426,0.99973703262644
"ENSG00000148341",510.768339799688,-0.082605482416488,0.213106644813269,-0.38762509019308,0.698293498614343,0.99973703262644
"ENSG00000148343",339.228010430908,0.0230119951921452,0.274606403272153,0.0837999220627743,0.933215509988204,0.99973703262644
"ENSG00000148344",1715.46907756697,-0.632456025965144,0.273261079440304,-2.31447532616261,0.0206416631729146,0.99973703262644
"ENSG00000148346",1190.30533791177,-0.323262434335087,0.996529261205105,-0.324388301397357,0.745644075450894,0.99973703262644
"ENSG00000148356",456.980402363669,-0.0428205433441586,0.246986554704591,-0.173371961058262,0.862359063179575,0.99973703262644
"ENSG00000148358",13425.2840537397,-0.11649164338176,0.12149899173171,-0.95878691437204,0.337666102690334,0.99973703262644
"ENSG00000148362",187.773131913586,-0.0314410494451368,0.282881727140694,-0.111145565190569,0.911500916754644,0.99973703262644
"ENSG00000148377",740.178254956115,0.154843251688909,0.123870362408705,1.2500427759952,0.21128392175867,0.99973703262644
"ENSG00000148384",693.313884662664,0.0537557189638626,0.177379134772801,0.303055480751535,0.761847580848459,0.99973703262644
"ENSG00000148396",11874.0739577579,0.088844070804769,0.142292064969758,0.624378252038521,0.532379204193689,0.99973703262644
"ENSG00000148399",784.034288830131,-0.0192093906077899,0.144694180641592,-0.132758556858424,0.894384330993793,0.99973703262644
"ENSG00000148400",773.735240740081,-0.284425808284325,0.248710660078198,-1.14360119584298,0.252789065520827,0.99973703262644
"ENSG00000148411",11430.1584899928,0.0888285012229324,0.174423247248913,0.509269851490429,0.610563087188248,0.99973703262644
"ENSG00000148426",203.796971777472,0.14851758809035,0.336451287995419,0.441423746585188,0.658906253987055,0.99973703262644
"ENSG00000148429",2869.3409106169,-0.156066952543569,0.128900238804947,-1.21075766802676,0.225988293534041,0.99973703262644
"ENSG00000148444",3366.00153639714,-0.0507014597073105,0.102272185240441,-0.495750233439442,0.620070640829644,0.99973703262644
"ENSG00000148450",2121.03676729518,0.0739631176478148,0.149935270005836,0.493300326500469,0.621800397718406,0.99973703262644
"ENSG00000148459",1507.79666654461,0.0103834889867284,0.150003816576252,0.0692214986506702,0.94481331070229,0.99973703262644
"ENSG00000148468",3602.55811084811,-0.0477038744171454,0.136556586852891,-0.349334115010766,0.726838489679003,0.99973703262644
"ENSG00000148481",6598.55803702148,0.128593820274205,0.156708557937494,0.820592199728474,0.411878592239047,0.99973703262644
"ENSG00000148483",23.2900508071817,0.446497084235858,0.291065535890167,1.53400876840446,0.125027495651566,NA
"ENSG00000148484",46596.9958549993,0.0572020556214935,0.0957796065449603,0.597225836322913,0.550356611853879,0.99973703262644
"ENSG00000148488",49.2337597314849,-1.1913887233476,0.481457620819308,-2.474545363557,0.0133405877498002,0.969097381566205
"ENSG00000148498",11736.3221587293,-0.0233206314870555,0.108106251230562,-0.215719546479497,0.829206364038453,0.99973703262644
"ENSG00000148516",212725.385444624,-0.258291624748577,0.248565713206796,-1.03912813000757,0.298745149887211,0.99973703262644
"ENSG00000148541",1096.17209060109,-0.0916648068952051,0.227195280414789,-0.403462636758357,0.686607915807681,0.99973703262644
"ENSG00000148572",17663.9622484436,0.337779174102469,0.201344191720976,1.67762065155852,0.093421178605172,0.99973703262644
"ENSG00000148600",15.0074574108811,-0.0619530898201403,0.556853023804358,-0.111255730276696,0.911413559518099,NA
"ENSG00000148606",4401.46426877634,0.0156006210711777,0.160639091148573,0.0971159694669143,0.922634299007675,0.99973703262644
"ENSG00000148634",24892.1103112045,0.150122153698264,0.200790308274707,0.747656373398648,0.454667452097717,0.99973703262644
"ENSG00000148655",418.292841790347,0.808998180578155,0.260168101612284,3.10952101954361,0.00187390950719432,0.607319969106284
"ENSG00000148660",6331.04533189555,-0.0432892161718215,0.2057764403725,-0.210370128346368,0.833378805106612,0.99973703262644
"ENSG00000148671",282.270777183515,0.06469888497866,0.346072266236644,0.186951949898288,0.851698307046634,0.99973703262644
"ENSG00000148672",40375.5301265525,0.0804940838593918,0.165120300263414,0.487487508991813,0.625912892615841,0.99973703262644
"ENSG00000148677",1990.16516920116,0.484877344650581,0.385978211949525,1.25622983277095,0.209032653446949,0.99973703262644
"ENSG00000148680",322.368665590712,-0.373604841987011,0.322131820125476,-1.15978869098211,0.246134849587297,0.99973703262644
"ENSG00000148688",3508.37191740369,0.00906527344488629,0.0885995523307235,0.102317373016147,0.918504766003585,0.99973703262644
"ENSG00000148690",11771.2190450011,-0.511886556671887,0.299520661119379,-1.70901918671936,0.0874473954922029,0.99973703262644
"ENSG00000148700",74192.4682672735,0.244305656292867,0.142773841846739,1.7111373703533,0.0870557569329497,0.99973703262644
"ENSG00000148719",2467.89626528641,0.0131661341286558,0.182331671676781,0.0722098031986202,0.942434943717715,0.99973703262644
"ENSG00000148730",28970.6133598944,-0.0883238751544584,0.0948268121741398,-0.931423013485475,0.351634791034619,0.99973703262644
"ENSG00000148737",7878.05199885547,0.0499051932066608,0.118368230539922,0.421609691882902,0.673309930898713,0.99973703262644
"ENSG00000148773",35493.5059190321,0.0153345841819752,0.297844572657156,0.0514851892219187,0.958938903487861,0.99973703262644
"ENSG00000148795",18.8475231193162,0.0346241363995204,0.575071113074285,0.0602084431165781,0.951989621281712,NA
"ENSG00000148798",768.694728156245,0.0536977703659664,0.273577866309673,0.196279659207459,0.844391281325998,0.99973703262644
"ENSG00000148803",112.694517125697,-0.105725774251182,0.444946098972513,-0.237614790859675,0.812179877594955,0.99973703262644
"ENSG00000148814",1409.93286541585,-0.0383540805397996,0.101681752393303,-0.377197281095693,0.706027000697431,0.99973703262644
"ENSG00000148824",510.317074372667,-0.183883707367113,0.220506279281182,-0.833915968137264,0.404328338341399,0.99973703262644
"ENSG00000148832",83.157581241827,0.169806630355003,0.259069377837556,0.655448481686155,0.512179045686766,0.99973703262644
"ENSG00000148834",5613.22093882159,0.0760852492426743,0.115893881698,0.656507902987837,0.511497384307965,0.99973703262644
"ENSG00000148835",2075.2861872397,-0.010198808910669,0.152928224189429,-0.0666901676569261,0.946828361959432,0.99973703262644
"ENSG00000148840",3951.82530630371,-0.0134553198729767,0.181286095342386,-0.0742214666136659,0.940834165071834,0.99973703262644
"ENSG00000148841",2430.91084315626,-0.261650034802039,0.210784868930534,-1.24131317456316,0.214490079657306,0.99973703262644
"ENSG00000148842",10306.1124027467,0.0442366668209885,0.0984951596519004,0.44912528673824,0.653341280073659,0.99973703262644
"ENSG00000148843",4446.54298045766,-0.00102805158406302,0.210754981088967,-0.00487794679276902,0.99610797700034,0.99973703262644
"ENSG00000148848",70808.7709528357,0.150112715139326,0.179096622161441,0.838166087822763,0.401937430211641,0.99973703262644
"ENSG00000148908",2557.5095377959,0.0377707758073404,0.164442010164953,0.229690550300694,0.818332238377335,0.99973703262644
"ENSG00000148925",5982.48399676543,-0.02810863837394,0.106115278418749,-0.264887759734451,0.791095927948546,0.99973703262644
"ENSG00000148926",81295.26196853,-0.336129956162867,0.253277314922946,-1.3271222346349,0.184468251315235,0.99973703262644
"ENSG00000148935",75.8564010939511,-1.03822784688972,0.351336636565776,-2.95507993996335,0.00312588044857696,0.681563331205256
"ENSG00000148942",98.1594571330511,0.362743061034657,0.435407885306232,0.833110913412907,0.404782179182725,0.99973703262644
"ENSG00000148943",12586.5456849032,0.0380344162876898,0.14487033612943,0.262541092288963,0.792904308999443,0.99973703262644
"ENSG00000148950",2293.24302669808,-0.220956373797617,0.299256168460685,-0.738351944202766,0.46030060884393,0.99973703262644
"ENSG00000148985",823.70787328972,-0.0079114186355395,0.177258909781781,-0.0446319942127537,0.964400640367839,0.99973703262644
"ENSG00000149016",730.02779315359,-0.0756281552343769,0.273021567012276,-0.277004326295499,0.781776784184584,0.99973703262644
"ENSG00000149050",1282.23523478137,-0.0241355055823066,0.198840680038428,-0.121381125721568,0.903389165828134,0.99973703262644
"ENSG00000149054",1338.60908802165,0.0411611403576457,0.186126947856602,0.221145518323105,0.824979129023226,0.99973703262644
"ENSG00000149084",30618.4706590275,0.131911464733821,0.102463631343341,1.28739790894004,0.19795563280242,0.99973703262644
"ENSG00000149089",2387.1968386938,-0.0285504439720049,0.165990356723971,-0.172000618201466,0.863437042987473,0.99973703262644
"ENSG00000149090",6942.36211263614,0.280289464620601,0.233258008008747,1.20162847575244,0.229507503718357,0.99973703262644
"ENSG00000149091",613.55913501056,0.0616207765760748,0.227330925854153,0.271062005068366,0.786343343492229,0.99973703262644
"ENSG00000149100",35998.8838664304,0.0490691923928627,0.0897982810964332,0.546437991838261,0.584764900768455,0.99973703262644
"ENSG00000149115",2956.02533941936,0.01746661892254,0.259290502464632,0.0673631265183825,0.946292623258723,0.99973703262644
"ENSG00000149131",13566.6058374125,-0.0280111642926949,0.296188832806824,-0.0945719797307954,0.924654806992355,0.99973703262644
"ENSG00000149136",11764.5575153819,-0.0392985440405584,0.243023481381649,-0.161706777539093,0.871536767087102,0.99973703262644
"ENSG00000149150",544.825463149124,-0.150387794901071,0.23352042480874,-0.644002746330403,0.519573653117347,0.99973703262644
"ENSG00000149177",2441.39489181235,0.294485782290651,0.127414696584514,2.31123873606935,0.0208196718571204,0.99973703262644
"ENSG00000149179",983.321793878819,-0.203945697828055,0.145507224718484,-1.40161904828185,0.16102903574859,0.99973703262644
"ENSG00000149182",1470.19533433949,0.163323730693847,0.335099450394532,0.48738883487143,0.625982804340404,0.99973703262644
"ENSG00000149187",16116.8279567361,0.0379168539970777,0.0912282346786376,0.41562630396877,0.677683475716168,0.99973703262644
"ENSG00000149196",6652.56491453068,0.113773574762427,0.111032265654574,1.02468930172407,0.305509812567805,0.99973703262644
"ENSG00000149201",244.061949837892,0.0618276471289687,0.207890259364946,0.297405214259855,0.766157163285064,0.99973703262644
"ENSG00000149212",21742.5324833414,-0.0824685044608417,0.253790335177476,-0.324947379903854,0.74522089700983,0.99973703262644
"ENSG00000149218",5578.27441615805,0.215555142196565,0.143608388084843,1.50099270015632,0.133357449660355,0.99973703262644
"ENSG00000149231",17873.5350505237,-0.117159933792102,0.276416873560584,-0.423852322338141,0.671673516983912,0.99973703262644
"ENSG00000149243",80.6241879078668,-0.245790290466193,0.277179975443257,-0.886753417425388,0.375211672091903,0.99973703262644
"ENSG00000149256",2045.79097606234,-0.259896463514453,0.228293931593728,-1.13842913694686,0.254941333213855,0.99973703262644
"ENSG00000149257",39349.2139546125,-0.079234792390547,0.203701595031646,-0.388974825544384,0.697294769115159,0.99973703262644
"ENSG00000149260",3537.14605658957,0.0723717617761565,0.137949625409989,0.524624561763516,0.599844208749937,0.99973703262644
"ENSG00000149262",5794.02124019972,0.10898021683514,0.0935809797766713,1.16455520229878,0.244199086092392,0.99973703262644
"ENSG00000149269",5822.71219982328,-0.0210101228752501,0.146906327116045,-0.14301714083869,0.886276643921097,0.99973703262644
"ENSG00000149273",94459.7057852768,-0.217012810218745,0.319828697280882,-0.678528262359642,0.497436810429847,0.99973703262644
"ENSG00000149289",7342.08905344205,0.130681592576392,0.158418287095822,0.824914818687236,0.409419952645093,0.99973703262644
"ENSG00000149292",865.615292773332,-0.25746826570057,0.215792746079222,-1.19312752804975,0.232819431944019,0.99973703262644
"ENSG00000149294",4070.49943081374,-0.329832586966697,0.268081089899007,-1.23034633696451,0.218567439381567,0.99973703262644
"ENSG00000149300",152.56306376445,0.196462574545398,0.236472367671261,0.830805630611844,0.406083441302944,0.99973703262644
"ENSG00000149308",8691.01521087106,0.153093091701686,0.201580810215597,0.75946262711192,0.44757586231639,0.99973703262644
"ENSG00000149311",23339.8419590057,-0.0138299443952483,0.168144078286554,-0.082250558783754,0.934447469513287,0.99973703262644
"ENSG00000149313",9250.03069456103,-0.0594946327798647,0.221808730568793,-0.268224936986476,0.788526181108064,0.99973703262644
"ENSG00000149346",468.885897680116,0.0655720520832113,0.143686421930712,0.456355243607021,0.648134544383084,0.99973703262644
"ENSG00000149357",2954.79993346852,0.110728589097907,0.235877902555074,0.469431803057745,0.638761020427885,0.99973703262644
"ENSG00000149380",2262.63874548011,-0.0729183266144019,0.237849319892515,-0.30657361832001,0.759167936782564,0.99973703262644
"ENSG00000149428",8501.12687684661,0.0344479357368451,0.295372254857857,0.116625496031855,0.907156832682864,0.99973703262644
"ENSG00000149451",4811.19269834313,-0.340145702777403,0.239105907090644,-1.42257339819068,0.154859860126789,0.99973703262644
"ENSG00000149474",7891.89031137841,0.0462653154227423,0.101014127453985,0.458008365649822,0.64694643106349,0.99973703262644
"ENSG00000149476",2172.96460557388,0.0726762449909121,0.192217919531564,0.378092974723816,0.705361526996708,0.99973703262644
"ENSG00000149480",5125.89110116064,0.052971026071942,0.221757023179274,0.238869666053908,0.811206647722471,0.99973703262644
"ENSG00000149483",3236.57664841341,0.208777977922272,0.124599168746161,1.67559687615255,0.0938171811120422,0.99973703262644
"ENSG00000149485",29186.5453206419,-0.114989972866281,0.137277500149209,-0.837646174655693,0.402229451619114,0.99973703262644
"ENSG00000149489",417.619707903116,0.159869601311934,0.264849511108761,0.603624302127871,0.546093451858457,0.99973703262644
"ENSG00000149499",620.330169216318,0.227363423534584,0.328645107774924,0.691820502285694,0.489050059626678,0.99973703262644
"ENSG00000149503",620.29692886267,0.160478424134457,0.1920246453904,0.835717851779875,0.403313649956271,0.99973703262644
"ENSG00000149531",2770.04508411021,-0.0826290830321374,0.167453143799796,-0.493445994247365,0.62169749043403,0.99973703262644
"ENSG00000149532",2962.70362025783,0.0212533733164628,0.105227569816537,0.201975331688434,0.839936009200758,0.99973703262644
"ENSG00000149541",402.626534168586,0.0741448560117246,0.344182604139738,0.215423019989766,0.829437523945805,0.99973703262644
"ENSG00000149547",14018.9949577936,-0.00437352641570717,0.151483271329957,-0.0288713491417866,0.976967196165368,0.99973703262644
"ENSG00000149548",965.75242260663,0.282464009727882,0.245514959246115,1.15049612697827,0.249939588487159,0.99973703262644
"ENSG00000149554",6841.29665323085,0.142654025290933,0.150897316431015,0.945371519288413,0.344469237195485,0.99973703262644
"ENSG00000149557",3827.00816117623,0.130061316972928,0.239400833672808,0.543278463059507,0.586938090491462,0.99973703262644
"ENSG00000149564",19.4646639992032,0.0632165231954339,0.446481932243712,0.141588088184781,0.88740537638739,NA
"ENSG00000149571",594.700835194878,0.136664052420526,0.216461231479266,0.631355792843746,0.527807914132985,0.99973703262644
"ENSG00000149573",684.516619598203,-0.415878881401613,1.0394724594931,-0.400086483873191,0.689092819024975,0.99973703262644
"ENSG00000149577",2957.06413458906,0.0915098811120933,0.258533169718863,0.353957990038973,0.72337036677487,0.99973703262644
"ENSG00000149582",439.151444023255,-0.139356601576129,0.155776177559896,-0.89459507711021,0.371003584390377,0.99973703262644
"ENSG00000149591",32072.2575618564,-0.0786688355645375,0.402495288034708,-0.195452811258137,0.845038476331671,0.99973703262644
"ENSG00000149596",812.984983541579,-0.362376940157205,0.325497891093215,-1.11330042397549,0.265579424422378,0.99973703262644
"ENSG00000149600",3455.15658071651,-0.0245984784413008,0.163493423002042,-0.15045546169153,0.880405287099937,0.99973703262644
"ENSG00000149609",27.0101226735916,0.46565660257776,0.367615283108878,1.26669543942722,0.205264211351048,NA
"ENSG00000149633",113.305620482466,0.451198752271338,0.408800688949464,1.10371328734995,0.269717529879838,0.99973703262644
"ENSG00000149634",12.5095259662191,-0.719321867051438,0.490374833069498,-1.466881696495,0.142408240470287,NA
"ENSG00000149636",3935.21724236997,0.0982610473733151,0.167837230034073,0.585454415288951,0.558242209146503,0.99973703262644
"ENSG00000149639",16536.0192213802,0.124213331405441,0.147341245590075,0.843031636579352,0.399210750515437,0.99973703262644
"ENSG00000149656",119.313244781896,-0.112132178762681,0.248086687980714,-0.451987890504619,0.651277706191337,0.99973703262644
"ENSG00000149657",2497.28332749599,-0.254733552293876,0.216370353511112,-1.17730339743977,0.239074431370488,0.99973703262644
"ENSG00000149658",4370.74892779533,0.081069487056491,0.125366128043913,0.646661808268453,0.517850845997163,0.99973703262644
"ENSG00000149679",672.469622009564,-0.0773166246668148,0.150954683114547,-0.512184339509002,0.608522002308632,0.99973703262644
"ENSG00000149716",9723.73186802522,0.36750548578305,0.248416600963172,1.47939181342205,0.139035626847977,0.99973703262644
"ENSG00000149735",18.7203614322749,0.0506853563962926,0.277132964989535,0.182891834604398,0.854882889878981,NA
"ENSG00000149743",741.672538197986,-0.0856543526970729,0.21954798415292,-0.39013955435552,0.696433355519205,0.99973703262644
"ENSG00000149761",465.689809036814,-0.0107533850297262,0.293528971398906,-0.0366348336195827,0.970776168951209,0.99973703262644
"ENSG00000149781",148.998144796835,-0.0698936580835341,0.207959655388654,-0.336092392309991,0.736801195144434,0.99973703262644
"ENSG00000149782",2214.91752233283,0.0772962075420026,0.235704883764972,0.327936385141162,0.742959762237474,0.99973703262644
"ENSG00000149792",3046.33957642687,0.0658561004587668,0.201295447744615,0.327161399806313,0.743545814278551,0.99973703262644
"ENSG00000149798",656.483323458164,0.176829364362957,0.363722662136483,0.486165374805828,0.626849918697409,0.99973703262644
"ENSG00000149806",5071.14371198991,-0.124508663424619,0.385251393305275,-0.32318809377013,0.746552797289014,0.99973703262644
"ENSG00000149809",91.2028016474779,-0.306709982678801,0.29035190213179,-1.05633880965445,0.290813451044501,0.99973703262644
"ENSG00000149823",1106.53273557484,-0.0337872050714938,0.286557438111958,-0.117907269460907,0.906141133233285,0.99973703262644
"ENSG00000149922",10.2784127276033,-0.202677117653303,0.451748737230165,-0.448650103364959,0.653684084238802,NA
"ENSG00000149923",4235.39342595821,0.208498685175378,0.381964296924861,0.545859094302714,0.585162798499842,0.99973703262644
"ENSG00000149925",9991.85013137859,-0.0885406616129306,0.308343358896303,-0.287149565762846,0.773997801449917,0.99973703262644
"ENSG00000149927",145.65008728703,-0.13539835525027,0.253003960329789,-0.53516298746383,0.592537157689069,0.99973703262644
"ENSG00000149929",364.124937331951,-0.274462717521147,0.179872004011803,-1.52587790984493,0.127040273036676,0.99973703262644
"ENSG00000149930",1368.08128531364,0.0465545610534648,0.135289817928044,0.344109865520151,0.730763663857643,0.99973703262644
"ENSG00000149932",2065.45135616446,-0.019313909391746,0.170048716427612,-0.113578683788346,0.90957178585893,0.99973703262644
"ENSG00000149948",8490.05873594706,-0.189155984683431,0.280449287183679,-0.674474827812786,0.500009484015368,0.99973703262644
"ENSG00000149968",51550.4210297981,0.228109017173536,0.35780325852422,0.637526382835037,0.523782030558487,0.99973703262644
"ENSG00000149970",629.3302745058,0.937025356318183,0.388634197278464,2.41107283630726,0.0159056716396413,0.980288628614913
"ENSG00000150045",32.0436223235204,0.0962639026713409,0.435636063642655,0.220973217567002,0.82511328680134,0.99973703262644
"ENSG00000150048",37.2132285634098,-0.912152046295631,0.663522131733618,-1.3747123157933,0.169220651505091,0.99973703262644
"ENSG00000150051",11863.3164519545,-0.221840777093731,0.261619200079479,-0.847952967619872,0.396464164274104,0.99973703262644
"ENSG00000150054",436.852404949843,-0.0643569413804282,0.281540332168539,-0.228588710131599,0.81918860026814,0.99973703262644
"ENSG00000150076",1508.37671537149,-0.172985976023044,0.289525224733047,-0.597481536134003,0.55018593072439,0.99973703262644
"ENSG00000150093",1830033.00337486,-0.0985528859750902,0.155433775660825,-0.634050646689201,0.526047769902396,0.99973703262644
"ENSG00000150165",1189.97073619158,-0.908096048822884,0.660999745838088,-1.37382208471427,0.16949692314278,0.99973703262644
"ENSG00000150281",780.585730948068,-0.075370225432741,0.193327419335567,-0.389857919232436,0.696641612224864,0.99973703262644
"ENSG00000150316",11668.6712567815,0.119198756886714,0.0929477711757409,1.28242727479004,0.199692801427194,0.99973703262644
"ENSG00000150337",19.6214218273709,0.324811626772145,0.405128371893123,0.801749887953622,0.422697651489174,NA
"ENSG00000150347",70357.6423815409,0.0590712623090924,0.157510411924346,0.375030841373616,0.707637529743433,0.99973703262644
"ENSG00000150394",1669.20316318894,-0.608975793486466,0.387353080321711,-1.57214651031222,0.115916577156031,0.99973703262644
"ENSG00000150401",2232.88748138664,-0.0894576363312075,0.150766689250468,-0.593351467595021,0.552945961376431,0.99973703262644
"ENSG00000150403",10296.6665895546,-0.027166510082523,0.0912560595029823,-0.297695410370368,0.76593564669452,0.99973703262644
"ENSG00000150433",1431.19335852002,-0.0567087825047076,0.064829796935607,-0.874733304517895,0.381719034314046,0.99973703262644
"ENSG00000150455",688.13625308038,-0.0292663395768311,0.132701490459128,-0.220542659133471,0.825448552938294,0.99973703262644
"ENSG00000150456",2155.71142894468,0.27458984154333,0.12329093026941,2.22716984082534,0.0259359249375808,0.99973703262644
"ENSG00000150457",28726.651252458,-0.0170513287538226,0.202372054671835,-0.0842573288168315,0.93285183838136,0.99973703262644
"ENSG00000150459",16439.0081137083,0.0224046719428473,0.0613597561659146,0.365136261009021,0.715009694427414,0.99973703262644
"ENSG00000150471",58.5939971668882,0.504583428779146,0.675099598161612,0.747420721554561,0.454809641101511,0.99973703262644
"ENSG00000150477",2265.53826832845,0.0876065638088081,0.142524960967368,0.614675234528679,0.538769218184962,0.99973703262644
"ENSG00000150510",53.6326517887101,0.728576632051941,0.385268954140739,1.89108575768031,0.0586128973999945,0.99973703262644
"ENSG00000150526",37.3854965158388,0.248991421206235,0.405922621549718,0.613396268125297,0.539614353023023,0.99973703262644
"ENSG00000150527",7225.30941838596,-0.119785385492862,0.18891504211414,-0.634070130955954,0.526035054682846,0.99973703262644
"ENSG00000150540",4213.50783802368,0.0694060698666453,0.261928164467181,0.264981316567588,0.791023854725792,0.99973703262644
"ENSG00000150551",226.153053370471,0.0493515205593846,0.280810702761709,0.175746579720871,0.86049303946409,0.99973703262644
"ENSG00000150556",788.767384819861,-0.196945615291844,0.394883975613699,-0.498742991497099,0.617960453639694,0.99973703262644
"ENSG00000150593",21738.4819177302,0.0051559693921825,0.129273204802922,0.0398842853787281,0.968185379585414,0.99973703262644
"ENSG00000150594",2378.33904351321,0.450924716425827,0.296120441368794,1.52277470052882,0.12781508157717,0.99973703262644
"ENSG00000150627",359.293899545012,-0.0244136039852889,0.231364744627662,-0.105519983282578,0.915963214140127,0.99973703262644
"ENSG00000150628",37.8927841306559,0.171314151888388,0.388298883212293,0.441191461770766,0.659074393944377,0.99973703262644
"ENSG00000150630",7513.2911014242,0.378902043942697,0.13477066685636,2.81145781037452,0.0049317558061294,0.826547551448165
"ENSG00000150636",1829.46374413138,-0.328492147188043,0.336474746829549,-0.976275783794407,0.32892781701912,0.99973703262644
"ENSG00000150637",373.664412043355,0.482444572090465,0.201064800161998,2.39944819631163,0.016419802989236,0.986355479320924
"ENSG00000150667",908.438942100238,0.048753023973953,0.202097356518299,0.24123533733376,0.809372724248339,0.99973703262644
"ENSG00000150672",307.550342582258,0.0856704795929601,0.165064532493693,0.519012039101939,0.603752345842923,0.99973703262644
"ENSG00000150687",76988.015052786,-0.118112762507971,0.288206650345985,-0.409819698352483,0.681938215108754,0.99973703262644
"ENSG00000150712",6839.2725287784,0.104340106499876,0.0850807838079242,1.22636513005606,0.220061301953836,0.99973703262644
"ENSG00000150722",35.3808418795198,-0.229843504397956,0.502804603167284,-0.457122912061898,0.647582702657652,0.99973703262644
